# landmark_tcn training start  epochs=80 batch=64
[landmark_tcn] epoch 172/200  train_loss=0.0980 train_acc=0.991  val_loss=3.7446 val_acc=0.542
[landmark_tcn] epoch 173/200  train_loss=0.1023 train_acc=0.986  val_loss=3.7311 val_acc=0.523
[landmark_tcn] epoch 174/200  train_loss=0.0967 train_acc=0.986  val_loss=3.6643 val_acc=0.551
[landmark_tcn] epoch 175/200  train_loss=0.1057 train_acc=0.984  val_loss=3.6991 val_acc=0.570
[landmark_tcn] epoch 176/200  train_loss=0.1075 train_acc=0.988  val_loss=3.7876 val_acc=0.542
[landmark_tcn] epoch 177/200  train_loss=0.1041 train_acc=0.986  val_loss=3.7671 val_acc=0.542
[landmark_tcn] epoch 178/200  train_loss=0.1042 train_acc=0.988  val_loss=3.7071 val_acc=0.561
[landmark_tcn] epoch 179/200  train_loss=0.0921 train_acc=0.993  val_loss=3.6890 val_acc=0.561
[landmark_tcn] epoch 180/200  train_loss=0.1012 train_acc=0.991  val_loss=3.7023 val_acc=0.542
[landmark_tcn] epoch 181/200  train_loss=0.0915 train_acc=0.986  val_loss=3.7127 val_acc=0.551
[landmark_tcn] epoch 182/200  train_loss=0.1070 train_acc=0.988  val_loss=3.7090 val_acc=0.523
[landmark_tcn] epoch 183/200  train_loss=0.0951 train_acc=0.988  val_loss=3.7025 val_acc=0.551
[landmark_tcn] epoch 184/200  train_loss=0.0914 train_acc=0.991  val_loss=3.7020 val_acc=0.542
[landmark_tcn] epoch 185/200  train_loss=0.0989 train_acc=0.986  val_loss=3.7214 val_acc=0.542
[landmark_tcn] epoch 186/200  train_loss=0.0928 train_acc=0.991  val_loss=3.7150 val_acc=0.542
[landmark_tcn] epoch 187/200  train_loss=0.1020 train_acc=0.984  val_loss=3.6912 val_acc=0.551
[landmark_tcn] epoch 188/200  train_loss=0.0986 train_acc=0.981  val_loss=3.6803 val_acc=0.561
[landmark_tcn] epoch 189/200  train_loss=0.0965 train_acc=0.988  val_loss=3.6741 val_acc=0.561
[landmark_tcn] epoch 190/200  train_loss=0.0924 train_acc=0.986  val_loss=3.6745 val_acc=0.561
[landmark_tcn] epoch 191/200  train_loss=0.0962 train_acc=0.991  val_loss=3.6780 val_acc=0.561
[landmark_tcn] epoch 192/200  train_loss=0.1002 train_acc=0.981  val_loss=3.6802 val_acc=0.561
[landmark_tcn] epoch 193/200  train_loss=0.0866 train_acc=0.993  val_loss=3.6826 val_acc=0.561
[landmark_tcn] epoch 194/200  train_loss=0.1043 train_acc=0.984  val_loss=3.6864 val_acc=0.561
[landmark_tcn] epoch 195/200  train_loss=0.0944 train_acc=0.988  val_loss=3.6897 val_acc=0.561
[landmark_tcn] epoch 196/200  train_loss=0.0928 train_acc=0.984  val_loss=3.6886 val_acc=0.561
[landmark_tcn] epoch 197/200  train_loss=0.0911 train_acc=0.981  val_loss=3.6879 val_acc=0.561
[landmark_tcn] epoch 198/200  train_loss=0.0947 train_acc=0.984  val_loss=3.6879 val_acc=0.561
[landmark_tcn] epoch 199/200  train_loss=0.0968 train_acc=0.991  val_loss=3.6880 val_acc=0.561
[landmark_tcn] epoch 200/200  train_loss=0.0937 train_acc=1.000  val_loss=3.6880 val_acc=0.561
[landmark_tcn] TEST acc=0.438 loss=3.0906 n=105 best_val=0.598
